id,lat,lon,location,date,severity,borough,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m
533836,51.351939,-0.312764,Leatherhead Road 164 metres south of junction with Almshouse Lane,2011-07-18 11:10:00+00:00,Fatal,Kingston,16.132999420166016,67.36531829833984,0.10000000149011612,0.10000000149011612,0.0,100.0,21.575986862182617
161868,51.346648,-0.147106,Woodcote Road junction with Sandy Lane south,2011-01-06 06:14:00+00:00,Fatal,Sutton,2.2254998683929443,99.29015350341797,0.0,0.0,0.0,100.0,1.1384198665618896
161869,51.378868,-0.200698,Reigate Avenue junction with Sutton Common Road,2011-03-20 19:27:00+00:00,Fatal,Sutton,7.0214996337890625,82.07917022705078,0.0,0.0,0.0,19.799999237060547,11.50311279296875
161870,51.375329,-0.152414,London Road 40 metres south east of junction with Park Road,2011-07-13 05:09:00+00:00,Fatal,Sutton,11.480000495910645,77.74971008300781,0.0,0.0,0.0,80.0999984741211,15.124283790588379
161871,51.367625,-0.131606,Croydon Road junction with Plough Lane,2011-10-25 09:36:00+00:00,Fatal,Sutton,12.29949951171875,87.59563446044922,0.0,0.0,0.0,62.400001525878906,12.371644973754883
149525,51.546123,-0.075699,Dalston Lane junction with Kingsland Road,2011-02-02 16:47:00+00:00,Fatal,Hackney,8.13700008392334,88.72286987304688,0.0,0.0,0.0,100.0,24.408424377441406
149526,51.550942,-0.051696,Lower Clapton Road junction with Urswick Road,2011-03-09 10:33:00+00:00,Fatal,Hackney,8.673500061035156,69.5934829711914,0.0,0.0,0.0,24.899999618530273,19.959718704223633
149527,51.547981,-0.04663,Homerton High Street junction with Shepherd's Lane,2011-11-20 19:18:00+00:00,Fatal,Hackney,7.089000225067139,97.96453857421875,0.0,0.0,0.0,30.0,7.199999809265137
534245,51.455578,-0.303476,Petersham Road 99 metres south east of junction with Compass Hill,2011-04-21 11:54:00+00:00,Fatal,Richmond upon Thames,20.338998794555664,55.139408111572266,0.0,0.0,0.0,34.80000305175781,8.279999732971191
534246,51.454161,-0.336345,Chertsey Road junction with Marlow Crescent,2011-05-14 21:38:00+00:00,Fatal,Richmond upon Thames,11.058500289916992,66.05689239501953,0.0,0.0,0.0,60.30000305175781,16.311613082885742
536230,51.532116,-0.310581,Western Avenue junction with Alperton Lane,2011-05-27 00:23:00+00:00,Fatal,Ealing,10.31100082397461,65.66273498535156,0.0,0.0,0.0,90.0,20.380578994750977
536231,51.499164,-0.30157,Pope's Lane junction with Rose Gardens,2011-08-22 04:29:00+00:00,Fatal,Ealing,12.067500114440918,94.22843933105469,0.0,0.0,0.0,2.700000047683716,6.297428131103516
536232,51.511523,-0.38066,Uxbridge Road The Broadway 31 metres north west of junction with Beachcroft Avenue,2011-08-31 16:01:00+00:00,Fatal,Ealing,17.395999908447266,57.60553741455078,0.0,0.0,0.0,95.69999694824219,7.65370512008667
536233,51.504595,-0.279323,Avenue Road junction with Gunnersbury Lane,2011-09-11 06:32:00+00:00,Fatal,Ealing,14.947999954223633,92.83523559570312,0.8999999761581421,0.8999999761581421,0.0,96.89999389648438,20.929594039916992
536234,51.543721,-0.342455,Greenford Road 159 metres north of junction with Rockware Avenue,2011-09-07 06:53:00+00:00,Fatal,Ealing,11.791500091552734,81.57686614990234,0.0,0.0,0.0,40.5,20.188907623291016
539210,51.579812,-0.198257,Finchley Road junction with Clifton Gardens,2011-02-06 22:11:00+00:00,Fatal,Barnet,8.7785005569458,81.17552185058594,0.0,0.0,0.0,74.69999694824219,24.442913055419922
539211,51.59,-0.241451,Colindeep Lane 99 metres south east of junction with Colin Crescent,2011-03-16 14:40:00+00:00,Fatal,Barnet,10.932499885559082,77.39939880371094,0.0,0.0,0.0,96.5999984741211,16.489416122436523
539212,51.632274,-0.142859,Osidge Lane junction with Brookside south,2011-03-22 18:40:00+00:00,Fatal,Barnet,12.6850004196167,66.63798522949219,0.0,0.0,0.0,83.69999694824219,6.0346999168396
539213,51.594838,-0.198817,Regents Park Road 33 metres south of junction with north Crescent,2011-04-01 23:01:00+00:00,Fatal,Barnet,12.269999504089355,86.71968078613281,0.0,0.0,0.0,13.199999809265137,21.252199172973633
539214,51.612485,-0.176945,Kingsway 30 metres east of junction with Ballards Lane,2011-04-20 14:00:00+00:00,Fatal,Barnet,21.883499145507812,40.43232345581055,0.0,0.0,0.0,21.899999618530273,8.161764144897461
539215,51.641409,-0.251747,Barnet Road 256 metres south east of junction with Barnet Way,2011-07-10 00:07:00+00:00,Fatal,Barnet,13.373000144958496,84.83319091796875,0.0,0.0,0.0,21.900001525878906,10.495713233947754
539216,51.655786,-0.25105,Rowley Lane 32 metres south west of Top of Barnet By Pass Exit Slip,2011-09-04 14:55:00+00:00,Fatal,Barnet,16.211000442504883,94.40656280517578,1.100000023841858,1.100000023841858,0.0,100.0,14.29159164428711
539217,51.624364,-0.266561,Kenilworth Road 52 metres south of junction with Fairmead Crescent,2011-09-30 20:03:00+00:00,Fatal,Barnet,17.515501022338867,73.69210815429688,0.0,0.0,0.0,0.0,8.654986381530762
539299,51.57656,-0.072826,High Road 33 metres south of Norfolk Avenue,2011-03-05 23:51:00+00:00,Fatal,Haringey,3.3864998817443848,80.42528533935547,0.0,0.0,0.0,88.19999694824219,16.37505340576172
539300,51.588183,-0.06324,Ferry Lane junction with Broad Lane,2011-07-26 09:52:00+00:00,Fatal,Haringey,16.295000076293945,70.61486053466797,0.0,0.0,0.0,100.0,8.20926284790039
539301,51.585558,-0.084138,West Green Road junction with Avenue Road,2011-07-28 22:50:00+00:00,Fatal,Haringey,15.656000137329102,86.19683837890625,0.0,0.0,0.0,3.0,8.08999252319336
539302,51.572538,-0.164055,Hampstead Lane 66 metres west of junction with Sheldon Avenue,2011-09-01 00:15:00+00:00,Fatal,Haringey,12.840499877929688,83.93008422851562,0.0,0.0,0.0,44.69999694824219,9.779816627502441
524181,51.50042,-0.074455,Tanner Street junction with Jamaica Road,2011-03-22 13:20:00+00:00,Fatal,Southwark,14.303999900817871,57.026390075683594,0.0,0.0,0.0,64.79999542236328,7.895416259765625
524182,51.506225,-0.088476,Borough High Street junction with Duke Street Hill,2011-06-02 08:35:00+00:00,Fatal,Southwark,17.11050033569336,71.23871612548828,0.0,0.0,0.0,3.8999998569488525,10.587918281555176
524183,51.490468,-0.103828,Kennington Park Road junction with Penton Place,2011-10-31 15:10:00+00:00,Fatal,Southwark,15.36050033569336,69.73152923583984,0.0,0.0,0.0,77.0999984741211,18.775300979614258
524184,51.497632,-0.079903,Tower Bridge Road junction with Long Lane,2011-12-02 10:07:00+00:00,Fatal,Southwark,4.284499645233154,92.88174438476562,0.0,0.0,0.0,0.0,7.2805495262146
524185,51.494192,-0.09503,New Kent Road 50 metres east of junction with Falmouth Road,2011-12-19 10:34:00+00:00,Fatal,Southwark,1.7170000076293945,95.44670867919922,0.0,0.0,0.0,100.0,11.212135314941406
162291,51.408588,-0.134538,Stanford Road junction with Burley Close,2011-11-12 12:37:00+00:00,Fatal,Merton,15.477499961853027,81.24703216552734,0.0,0.0,0.0,100.0,5.937272071838379
162695,51.407727,-0.296477,Fairfield south junction with Dudley Road,2011-04-08 16:42:00+00:00,Fatal,Kingston,18.11250114440918,56.82093811035156,0.0,0.0,0.0,0.0,5.091168403625488
162696,51.351939,-0.312764,Leatherhead Road 164 metres south of junction with Almshouse Lane,2011-07-18 11:10:00+00:00,Fatal,Kingston,16.132999420166016,67.36531829833984,0.10000000149011612,0.10000000149011612,0.0,100.0,21.575986862182617
158490,51.596533,0.163948,Collier Row Lane junction with Hulse Avenue,2011-01-10 18:29:00+00:00,Fatal,Havering,5.756499767303467,86.3672866821289,0.0,0.0,0.0,66.0,26.758922576904297
158491,51.545451,0.202772,Southend Road junction with Coronation Drive,2011-01-23 12:02:00+00:00,Fatal,Havering,7.228000164031982,79.55635070800781,0.0,0.0,0.0,100.0,18.03236961364746
158492,51.607243,0.168356,Prestwood Drive junction with Clitheroe Road,2011-03-07 12:03:00+00:00,Fatal,Havering,6.600500106811523,60.29356002807617,0.0,0.0,0.0,0.0,13.698933601379395
158493,51.561972,0.251472,Hall Lane 73 metres south of junction with Ashburnham Gardens,2011-03-15 07:53:00+00:00,Fatal,Havering,7.22599983215332,99.31814575195312,0.0,0.0,0.0,100.0,18.532133102416992
158494,51.510716,0.223002,New Road 110 metres south east of junction with east Hall Lane,2011-04-18 12:12:00+00:00,Fatal,Havering,15.104000091552734,58.218345642089844,0.0,0.0,0.0,31.200000762939453,16.595178604125977
158495,51.500106,0.222918,Thames Gateway 455 metres west of junction with London Road,2011-07-25 16:33:00+00:00,Fatal,Havering,18.843000411987305,54.02671813964844,0.0,0.0,0.0,77.69999694824219,9.832679748535156
158496,51.569042,0.18674,South Street junction with Lyon Road,2011-09-09 00:30:00+00:00,Fatal,Havering,15.97350025177002,94.70047760009766,0.0,0.0,0.0,100.0,12.496718406677246
158497,51.631197,0.224265,M25 3.6Km north west of junction with Colchester Road,2011-12-26 12:22:00+00:00,Fatal,Havering,11.407499313354492,83.48076629638672,0.0,0.0,0.0,83.99999237060547,25.364036560058594
158970,51.556153,0.16405,Bell Farm Road 175 metres west of junction with Wheel Farm Drive,2011-05-17 19:45:00+00:00,Fatal,Barking and Dagenham,15.060500144958496,72.52921295166016,0.0,0.0,0.0,100.0,15.379205703735352
158971,51.54341,0.088162,Longbridge Road junction with Hulse Avenue,2011-06-15 20:22:00+00:00,Fatal,Barking and Dagenham,16.041000366210938,85.6764144897461,0.0,0.0,0.0,100.0,16.311613082885742
158972,51.533591,0.139044,Goresbrook Road junction with Sharmans Close,2011-07-14 17:27:00+00:00,Fatal,Barking and Dagenham,20.147499084472656,39.66230010986328,0.0,0.0,0.0,71.4000015258789,14.021525382995605
158973,51.569293,0.143894,Whalebone Lane south 36 metres north west of junction with Crow Lane,2011-08-11 15:50:00+00:00,Fatal,Barking and Dagenham,21.052000045776367,71.0503158569336,0.0,0.0,0.0,66.5999984741211,24.27264976501465
159710,51.543909,0.049678,High Street north junction with Rosebery Avenue,2011-01-29 22:50:00+00:00,Fatal,Newham,0.22800001502037048,83.59866333007812,0.0,0.0,0.0,73.79999542236328,15.6837739944458
159711,51.546985,0.048662,High Street north junction with Sherrard Road,2011-06-26 00:15:00+00:00,Fatal,Newham,15.508500099182129,91.9684066772461,0.0,0.0,0.0,10.799999237060547,11.090103149414062
159712,51.541924,0.024207,Upton Lane junction with Upton Avenue,2011-10-13 04:44:00+00:00,Fatal,Newham,14.008500099182129,94.31291198730469,0.0,0.0,0.0,81.0,6.439876079559326
160162,51.412864,0.136423,Maidstone Road 108 metres north west of junction with Old Maidstone Road,2011-04-18 16:10:00+00:00,Fatal,Bexley,15.89699935913086,51.62893295288086,0.0,0.0,0.0,4.200000286102295,16.263872146606445
160163,51.474949,0.125657,Brampton Road 30 metres north west of junction with Okehampton Crescent,2011-04-30 00:24:00+00:00,Fatal,Bexley,12.715999603271484,77.15496826171875,0.5,0.5,0.0,7.800000190734863,16.41852569580078
160164,51.456101,0.200627,Thames Road 250 metres west of junction with Burnham Road,2011-05-15 06:18:00+00:00,Fatal,Bexley,8.467000007629395,80.01420593261719,0.0,0.0,0.0,0.8999999761581421,16.07552146911621
160165,51.447474,0.156748,Bourne Road 60 metres south of junction with Gravel Hill,2011-05-22 20:16:00+00:00,Fatal,Bexley,13.640000343322754,54.912437438964844,0.0,0.0,0.0,5.100000381469727,18.430452346801758
160166,51.430768,0.081007,Sidcup By-Pass 407 metres south west of junction with County Lane,2011-07-17 15:45:00+00:00,Fatal,Bexley,16.927501678466797,73.83167266845703,0.699999988079071,0.699999988079071,0.0,50.099998474121094,23.535301208496094
531302,51.412864,0.136423,Maidstone Road 108 metres north west of junction with Old Maidstone Road,2011-04-18 16:10:00+00:00,Fatal,Bexley,15.89699935913086,51.62893295288086,0.0,0.0,0.0,4.200000286102295,16.263872146606445
531303,51.474949,0.125657,Brampton Road 30 metres north west of junction with Okehampton Crescent,2011-04-30 00:24:00+00:00,Fatal,Bexley,12.715999603271484,77.15496826171875,0.5,0.5,0.0,7.800000190734863,16.41852569580078
531304,51.456101,0.200627,Thames Road 250 metres west of junction with Burnham Road,2011-05-15 06:18:00+00:00,Fatal,Bexley,8.467000007629395,80.01420593261719,0.0,0.0,0.0,0.8999999761581421,16.07552146911621
531305,51.447474,0.156748,Bourne Road 60 metres south of junction with Gravel Hill,2011-05-22 20:16:00+00:00,Fatal,Bexley,13.640000343322754,54.912437438964844,0.0,0.0,0.0,5.100000381469727,18.430452346801758
531306,51.430768,0.081007,Sidcup By-Pass 407 metres south west of junction with County Lane,2011-07-17 15:45:00+00:00,Fatal,Bexley,16.927501678466797,73.83167266845703,0.699999988079071,0.699999988079071,0.0,50.099998474121094,23.535301208496094
169707,51.516097,-0.081721,Bishopsgate junction with Wormwood Street,2012-02-03 13:05:00+00:00,Fatal,City of London,1.3519999980926514,48.46031951904297,0.0,0.0,0.0,65.69999694824219,11.11345100402832
183825,51.534664,0.012349,John Street junction with Plaistow Grove,2012-01-27 14:52:00+00:00,Fatal,Newham,7.610499858856201,68.88516235351562,0.0,0.0,0.0,2.4000000953674316,11.983187675476074
183826,51.508798,0.046804,Royal Albert Way junction with Dockside Road,2012-04-11 09:25:00+00:00,Fatal,Newham,8.61050033569336,76.49434661865234,0.0,0.0,0.0,42.29999923706055,9.178235054016113
183827,51.533005,0.05409,Barking Road junction with High Street north,2012-04-21 00:48:00+00:00,Fatal,Newham,5.741000175476074,87.28191375732422,0.0,0.0,0.0,63.30000305175781,10.105681419372559
183828,51.541973,0.047283,Woodhouse Grove junction with Byron Avenue,2012-06-26 19:50:00+00:00,Fatal,Newham,17.665000915527344,87.50922393798828,0.0,0.0,0.0,100.0,13.896186828613281
183829,51.5144,0.008862,Silvertown Way 126 metres south of junction with Newham Way,2012-06-23 00:13:00+00:00,Fatal,Newham,12.266999244689941,78.1351089477539,0.0,0.0,0.0,34.20000076293945,22.702844619750977
181372,51.572082,-0.01991,Lea Bridge Road junction with Onra Road,2012-02-21 12:32:00+00:00,Fatal,Waltham Forest,10.428000450134277,64.54734802246094,0.0,0.0,0.0,39.599998474121094,22.12755584716797
176463,51.479152,-0.023074,Deptford Church Street junction with Bronze Street,2012-03-23 17:00:00+00:00,Fatal,Lewisham,17.077999114990234,55.799102783203125,0.0,0.0,0.0,36.29999923706055,1.4399999380111694
176464,51.473837,-0.049367,Queen's Road junction with Waller Road,2012-07-01 15:59:00+00:00,Fatal,Lewisham,17.590999603271484,61.860931396484375,0.0,0.0,0.0,51.900001525878906,24.819122314453125
176465,51.471832,0.000223,Shooters Hill Road junction with Charlton Way,2012-12-20 17:51:00+00:00,Fatal,Lewisham,8.411499977111816,96.66279602050781,0.30000001192092896,0.30000001192092896,0.0,100.0,13.104198455810547
540847,51.516097,-0.081721,Bishopsgate junction with Wormwood Street,2012-02-03 13:05:00+00:00,Fatal,City of London,1.3519999980926514,48.46031951904297,0.0,0.0,0.0,65.69999694824219,11.11345100402832
545133,51.536162,-0.076984,Kingsland Road junction with Orsman Road,2012-02-25 01:56:00+00:00,Fatal,Hackney,7.656499862670898,80.74032592773438,0.0,0.0,0.0,100.0,8.31124496459961
545134,51.572362,-0.091042,Seven Sisters Road junction with Woddberry Grove,2012-03-29 13:52:00+00:00,Fatal,Hackney,16.719501495361328,52.565635681152344,0.0,0.0,0.0,3.0,9.885261535644531
545135,51.560701,-0.049115,Lea Bridge Road junction with Chatsworth Road,2012-04-08 11:45:00+00:00,Fatal,Hackney,9.740999221801758,88.25553131103516,0.0,0.0,0.0,100.0,11.01388168334961
545136,51.550968,-0.020971,Eastway junction with east Corss Route,2012-08-01 19:40:00+00:00,Fatal,Hackney,18.473501205444336,76.78753662109375,0.0,0.0,0.0,25.799999237060547,16.327497482299805
545137,51.536623,-0.088645,Baring Street 63 metres north east of junction with Baring Street,2012-11-29 18:00:00+00:00,Fatal,Hackney,1.2630000114440918,92.37577819824219,0.0,0.0,0.0,28.5,8.78872013092041
186743,51.431427,-0.257041,Robin Hood Way (Service Road) 48 metres south of junction with Grasmere Avenue,2012-03-05 15:44:00+00:00,Fatal,Kingston,8.230000495910645,46.15989685058594,0.0,0.0,0.0,100.0,33.50128173828125
173993,51.536162,-0.076984,Kingsland Road junction with Orsman Road,2012-02-25 01:56:00+00:00,Fatal,Hackney,7.656499862670898,80.74032592773438,0.0,0.0,0.0,100.0,8.31124496459961
173994,51.572362,-0.091042,Seven Sisters Road junction with Woddberry Grove,2012-03-29 13:52:00+00:00,Fatal,Hackney,16.719501495361328,52.565635681152344,0.0,0.0,0.0,3.0,9.885261535644531
173995,51.560701,-0.049115,Lea Bridge Road junction with Chatsworth Road,2012-04-08 11:45:00+00:00,Fatal,Hackney,9.740999221801758,88.25553131103516,0.0,0.0,0.0,100.0,11.01388168334961
173996,51.550968,-0.020971,Eastway junction with east Corss Route,2012-08-01 19:40:00+00:00,Fatal,Hackney,18.473501205444336,76.78753662109375,0.0,0.0,0.0,25.799999237060547,16.327497482299805
173997,51.536623,-0.088645,Baring Street 63 metres north east of junction with Baring Street,2012-11-29 18:00:00+00:00,Fatal,Hackney,1.2630000114440918,92.37577819824219,0.0,0.0,0.0,28.5,8.78872013092041
170008,51.51614,-0.112131,Chancery Lane junction with Cursitor Street,2012-10-06 00:15:00+00:00,Fatal,City of London,9.904500007629395,90.69766235351562,1.2000000476837158,1.2000000476837158,0.0,100.0,9.0
170032,51.512698,-0.088349,King William Street 22 metres south of junction with Lombard Street,2012-12-21 17:45:00+00:00,Fatal,City of London,7.195499897003174,89.88007354736328,0.0,0.0,0.0,62.400001525878906,10.787993431091309
171575,51.507304,-0.121863,Victoria Embankment 100 metres south of junction with northumberland Avenue,2012-04-12 15:30:00+00:00,Fatal,City of Westminster,11.508500099182129,74.12457275390625,0.4000000059604645,0.4000000059604645,0.0,48.599998474121094,9.6932954788208
171576,51.518747,-0.197785,Westbourne Park Road junction with Shrewsbury Road,2012-04-15 11:50:00+00:00,Fatal,City of Westminster,7.697999954223633,49.91361618041992,0.0,0.0,0.0,52.20000076293945,21.986541748046875
171577,51.520004,-0.174384,Westway 100 metres west of junction with Marylebone Flyover,2012-07-08 19:35:00+00:00,Fatal,City of Westminster,17.632999420166016,79.4437255859375,0.0,0.0,0.0,50.69999694824219,6.130578994750977
184261,51.454599,0.175077,Perry Street junction with Iron Mill Lane,2012-02-24 01:00:00+00:00,Fatal,Bexley,8.865499496459961,91.55679321289062,0.0,0.0,0.0,100.0,15.941944122314453
184262,51.462391,0.107927,Welling High Street junction with Upper Wickham Lane,2012-04-21 13:35:00+00:00,Fatal,Bexley,11.337499618530273,52.96997833251953,0.10000000149011612,0.10000000149011612,0.0,93.0,14.764389038085938
184264,51.455929,0.195436,Crayford Way junction with Mill Place,2012-06-14 06:34:00+00:00,Fatal,Bexley,10.834500312805176,82.00697326660156,0.0,0.0,0.0,4.800000190734863,12.522619247436523
184265,51.466956,0.187615,Whitehall Lane 98 metres north east of junction with Dale View,2012-07-05 14:45:00+00:00,Fatal,Bexley,21.840999603271484,56.4354133605957,0.0,0.0,0.0,33.599998474121094,13.207633972167969
192167,51.581011,-0.211921,North Circular Road junction with Golders Green Road,2012-05-03 18:27:00+00:00,Fatal,Barnet,9.12600040435791,84.64845275878906,0.0,0.0,0.0,100.0,9.36691951751709
192168,51.606425,-0.151713,North Circular Road (Underpass) 24 metres south west of junction with Colneyhatch Lan,2012-06-06 02:03:00+00:00,Fatal,Barnet,12.582500457763672,97.40786743164062,0.0,0.0,0.0,100.0,11.304228782653809
192169,51.586794,-0.243596,Crossway junction with Scottwell Drive,2012-07-17 17:19:00+00:00,Fatal,Barnet,21.008501052856445,71.72769165039062,0.0,0.0,0.0,85.80000305175781,22.02776336669922
192170,51.573036,-0.225655,North Circular Road junction with Templehof Avenue,2012-09-08 00:34:00+00:00,Fatal,Barnet,12.652000427246094,87.91976928710938,0.0,0.0,0.0,0.0,6.989935398101807
192171,51.653324,-0.201126,High Street 42 metres south east of junction with Moxon Street,2012-10-16 14:58:00+00:00,Fatal,Barnet,12.905500411987305,50.10161590576172,0.0,0.0,0.0,14.399999618530273,31.237131118774414
192172,51.575474,-0.220364,North Circular Road 191 metres south west of junction with Brent Cross Flyover,2012-10-30 15:37:00+00:00,Fatal,Barnet,9.164999961853027,66.57455444335938,0.0,0.0,0.0,96.9000015258789,12.864648818969727
192173,51.610062,-0.278515,Edgware Road High Street 100 metres south east of junction with Station Road,2012-12-21 10:36:00+00:00,Fatal,Barnet,7.619499683380127,93.38399505615234,0.0,0.0,0.0,100.0,13.009902954101562
171578,51.521284,-0.158477,Bickenhall Street 75 metres north east of junction with Baker Street,2012-08-01 08:15:00+00:00,Fatal,City of Westminster,18.097999572753906,85.33745574951172,0.0,0.0,0.0,72.9000015258789,15.827720642089844
171579,51.520768,-0.200588,Great western Road 25 metres north west of junction with Tavistock Road,2012-09-19 19:53:00+00:00,Fatal,City of Westminster,12.667499542236328,57.20711898803711,0.0,0.0,0.0,50.70000076293945,7.594207286834717
171580,51.520447,-0.191376,Harrow Road junction with Bourne Terrace,2012-10-13 08:38:00+00:00,Fatal,City of Westminster,7.335000038146973,94.66356658935547,0.0,0.0,0.0,60.600006103515625,6.608721733093262
171581,51.503665,-0.136133,The Mall junction with Marlborough Road,2012-11-30 02:23:00+00:00,Fatal,City of Westminster,-2.2154998779296875,94.59481048583984,0.0,0.0,0.0,17.400001525878906,8.161764144897461
171582,51.501934,-0.151765,Grosvenor Place junction with Duke of Wellington Place,2012-10-16 21:29:00+00:00,Fatal,City of Westminster,8.576000213623047,89.06497955322266,0.0,0.0,0.0,51.599998474121094,9.422101020812988
171583,51.513267,-0.129256,Charing Cross Road junction with Shaftesbury Avenue,2012-12-30 14:45:00+00:00,Fatal,City of Westminster,8.498000144958496,71.7996826171875,0.0,0.0,0.0,66.60000610351562,28.091533660888672
192280,51.586199,-0.090318,West Green Road junction with Abbotsford Avenue,2012-03-19 20:30:00+00:00,Fatal,Haringey,6.936500072479248,72.52476501464844,0.0,0.0,0.0,0.0,10.483357429504395
192281,51.605638,-0.085748,Great Cambridge Road 30 metres north of junction with White Hart Lane,2012-03-27 13:46:00+00:00,Fatal,Haringey,15.579999923706055,43.57807922363281,0.0,0.0,0.0,0.0,12.31389331817627
192282,51.589663,-0.06029,Watermead Way 142 metres north east of junction with Hale Orad,2012-06-02 13:20:00+00:00,Fatal,Haringey,14.508000373840332,68.86276245117188,0.0,0.0,0.0,100.0,19.011953353881836
187108,51.467256,-0.296421,Kew Road junction with Old Deer Park Gardnes,2012-08-07 23:22:00+00:00,Fatal,Richmond upon Thames,15.408500671386719,90.19044494628906,0.4000000059604645,0.4000000059604645,0.0,100.0,11.92355728149414
541148,51.51614,-0.112131,Chancery Lane junction with Cursitor Street,2012-10-06 00:15:00+00:00,Fatal,City of London,9.904500007629395,90.69766235351562,1.2000000476837158,1.2000000476837158,0.0,100.0,9.0
553191,51.59146,0.030162,Victoria Road junction with Woddville Road,2012-05-23 13:33:00+00:00,Fatal,Redbridge,22.775999069213867,66.133544921875,0.0,0.0,0.0,0.0,8.66994857788086
553192,51.558546,0.071399,High Road junction with Clements Road,2012-06-12 09:47:00+00:00,Fatal,Redbridge,10.908500671386719,87.46778869628906,0.5,0.5,0.0,100.0,24.735431671142578
553193,51.57993,0.041628,North Circular Road 471 metres north west of junction with eastern Avenue,2012-08-25 11:31:00+00:00,Fatal,Redbridge,18.547500610351562,79.31661224365234,1.7000000476837158,1.7000000476837158,0.0,91.19999694824219,15.946009635925293
553194,51.576553,0.05995,Eastern Avenue junction with Beehive Lane,2012-06-26 10:15:00+00:00,Fatal,Redbridge,19.088998794555664,61.18619918823242,0.0,0.0,0.0,16.80000114440918,8.121970176696777
541172,51.512698,-0.088349,King William Street 22 metres south of junction with Lombard Street,2012-12-21 17:45:00+00:00,Fatal,City of London,7.195499897003174,89.88007354736328,0.0,0.0,0.0,62.400001525878906,10.787993431091309
184933,51.413156,0.008015,London Road junction with Warner Road,2012-01-18 07:35:00+00:00,Fatal,Bromley,6.884500026702881,95.6291732788086,0.20000000298023224,0.20000000298023224,0.0,100.0,21.252199172973633
184934,51.417368,-0.044294,Lennard Road junction with Kent House Road,2012-01-13 23:20:00+00:00,Fatal,Bromley,-1.4249999523162842,96.74600219726562,0.0,0.0,0.0,5.399999618530273,9.028754234313965
184935,51.391968,-0.036465,Upper Elmers End Road junction with Asprey Mews,2012-01-07 18:10:00+00:00,Fatal,Bromley,6.409999847412109,76.94422912597656,0.0,0.0,0.0,57.900001525878906,17.294992446899414
184936,51.381354,0.113543,Bournewood Road 238 metres south east of junction with Kynaston Road,2012-04-30 03:37:00+00:00,Fatal,Bromley,8.303999900817871,79.43592834472656,0.0,0.0,0.0,2.700000047683716,20.767974853515625
184937,51.418641,-0.061354,Crystal Palace Park Road junction with Thicket Road,2012-07-10 03:59:00+00:00,Fatal,Bromley,13.282500267028809,93.97246551513672,0.0,0.0,0.0,100.0,9.686609268188477
184938,51.37259,-0.012581,Wickham Court Road junction with Stambourne Way,2012-09-06 16:58:00+00:00,Fatal,Bromley,18.724000930786133,53.273292541503906,0.0,0.0,0.0,26.700000762939453,10.086426734924316
184939,51.429908,0.042989,Dunkery Road 47 east of junction with Court Farm Road,2012-09-11 10:20:00+00:00,Fatal,Bromley,15.418999671936035,61.562950134277344,0.0,0.0,0.0,68.69999694824219,18.356470108032227
182051,51.59146,0.030162,Victoria Road junction with Woddville Road,2012-05-23 13:33:00+00:00,Fatal,Redbridge,22.775999069213867,66.133544921875,0.0,0.0,0.0,0.0,8.66994857788086
182052,51.558546,0.071399,High Road junction with Clements Road,2012-06-12 09:47:00+00:00,Fatal,Redbridge,10.908500671386719,87.46778869628906,0.5,0.5,0.0,100.0,24.735431671142578
182053,51.57993,0.041628,North Circular Road 471 metres north west of junction with eastern Avenue,2012-08-25 11:31:00+00:00,Fatal,Redbridge,18.547500610351562,79.31661224365234,1.7000000476837158,1.7000000476837158,0.0,91.19999694824219,15.946009635925293
182054,51.576553,0.05995,Eastern Avenue junction with Beehive Lane,2012-06-26 10:15:00+00:00,Fatal,Redbridge,19.088998794555664,61.18619918823242,0.0,0.0,0.0,16.80000114440918,8.121970176696777
185007,51.404046,-0.109274,Melfort Road 25 metres south east of junction with Braemar Avenue,2012-03-08 09:44:00+00:00,Fatal,Croydon,5.162499904632568,79.81859588623047,0.0,0.0,0.0,26.400001525878906,15.111424446105957
185008,51.378967,-0.121085,Purley Way 38 metres north of junction with Ampere Way,2012-04-02 18:49:00+00:00,Fatal,Croydon,11.225500106811523,51.63217544555664,0.0,0.0,0.0,13.200000762939453,8.534353256225586
185009,51.347175,-0.090363,Beechwood Road 134 metres north east of junction with Reddington Close,2012-07-26 18:44:00+00:00,Fatal,Croydon,21.87350082397461,67.01103210449219,0.0,0.0,0.0,0.0,11.090103149414062
185010,51.389094,-0.130157,Mitcham Road 171 metres south east of junction with Rochford Way,2012-07-10 05:09:00+00:00,Fatal,Croydon,13.308000564575195,93.3582763671875,0.20000000298023224,0.20000000298023224,0.0,75.29999542236328,9.585739135742188
185011,51.35144,-0.054427,Shepherds Way 56 metres south of junction with Warren Avenue,2012-12-20 06:37:00+00:00,Fatal,Croydon,7.658000469207764,97.97368621826172,1.2000000476837158,1.2000000476837158,0.0,100.0,19.174856185913086
551237,51.50931,-0.224053,Ariel Way 28 metres east of junction with Wood Lane,2012-01-20 18:55:00+00:00,Fatal,Hammersmith and Fulham,8.371500015258789,78.89446258544922,0.0,0.0,0.0,100.0,20.545246124267578
