id,lat,lon,location,date,severity,borough,temperature_2m,relative_humidity_2m,precipitation,rain,snowfall,cloud_cover,et0_fao_evapotranspiration
495669,51.549734,-0.071075,Sandringham Road junction with St Marks,2010-02-01 21:42:00+00:00,Slight,Hackney,-0.43050000071525574,90.25975036621094,0.0,0.0,0.0,9.600000381469727,0.0
495670,51.552665,-0.057969,Cricketfield Road junction with Downs Park Road,2010-02-01 11:00:00+00:00,Slight,Hackney,2.4040000438690186,72.98699951171875,0.0,0.0,0.0,0.8999999761581421,0.08303233236074448
495671,51.57245,-0.090894,Seven Sisters Road junction with Woodberry Grove,2010-02-01 11:00:00+00:00,Slight,Hackney,2.319499969482422,72.97102355957031,0.0,0.0,0.0,0.8999999761581421,0.08272301405668259
495672,51.534635,-0.077049,Kingsland Road junction with Whiston Road,2010-01-31 13:35:00+00:00,Slight,Hackney,3.256500005722046,65.74160766601562,0.0,0.0,0.0,77.0999984741211,0.09577751904726028
495673,51.566157,-0.102124,Seven Sisters Road junction with Queen's Drive,2010-02-01 11:14:00+00:00,Slight,Hackney,2.3389999866485596,72.97471618652344,0.0,0.0,0.0,0.8999999761581421,0.08279673010110855
495674,51.534545,-0.077053,Kingsland Road junction with Nuttall Street.,2010-01-29 06:50:00+00:00,Slight,Hackney,3.9565000534057617,97.56904602050781,1.0,1.0,0.0,100.0,0.0
495675,51.564435,-0.09022,Lordship Park 75M. north east of junction with Allerton Road.,2010-01-28 17:30:00+00:00,Slight,Hackney,4.478000164031982,75.80180358886719,0.0,0.0,0.0,82.5,0.03055340051651001
495676,51.559319,-0.074277,Stoke Newington High Street junction with Tyssen Road.,2010-01-28 20:20:00+00:00,Slight,Hackney,4.897500038146973,80.9282455444336,0.10000000149011612,0.10000000149011612,0.0,100.0,0.012378751300275326
495677,51.549005,-0.037932,Kenworthy Road junction with Homerton High Street.,2010-01-30 10:15:00+00:00,Slight,Hackney,-0.2044999897480011,70.06768798828125,0.0,0.0,0.0,2.0999999046325684,0.05227765440940857
495678,51.54862,-0.041843,Homerton High Street 25M. east of junction with Brooksby's Walk.,2010-01-20 13:00:00+00:00,Slight,Hackney,1.9194999933242798,91.75154113769531,0.5,0.30000001192092896,0.14000000059604645,100.0,0.026811575517058372
498263,51.470535,-0.02935,Lewisham Way junction with Lucas Street,2010-06-12 19:20:00+00:00,Slight,Lewisham,15.717499732971191,65.49491119384766,0.0,0.0,0.0,87.0,0.07964714616537094
498264,51.472929,-0.032703,Lewisham Way junction with Shardeloes Road.,2010-06-12 17:41:00+00:00,Serious,Lewisham,16.86750030517578,58.060821533203125,0.0,0.0,0.0,72.5999984741211,0.16209496557712555
498265,51.464711,-0.014628,Thurston Road junction with Loampit Vale,2010-06-11 17:31:00+00:00,Slight,Lewisham,18.327999114990234,60.805843353271484,0.0,0.0,0.0,85.79999542236328,0.18851223587989807
498266,51.441831,0.024382,Winn Road junction with Exford Road,2010-06-15 08:02:00+00:00,Serious,Lewisham,12.751500129699707,66.88146209716797,0.0,0.0,0.0,88.19999694824219,0.17549538612365723
498267,51.487768,-0.038114,Evelyn Street 29 metres north west of junction with Oxestalls Road,2010-06-15 14:25:00+00:00,Slight,Lewisham,15.866999626159668,51.79952621459961,0.0,0.0,0.0,81.0,0.3652191460132599
498268,51.429283,-0.03616,Southend Lane 80 metres east of junction with Bell Green,2010-06-18 17:46:00+00:00,Slight,Lewisham,15.000999450683594,78.80591583251953,0.20000000298023224,0.20000000298023224,0.0,100.0,0.08301571756601334
498269,51.42807,-0.060524,Westwood Hill junction with Jews Walk,2010-04-16 06:30:00+00:00,Slight,Lewisham,4.493500232696533,89.35225677490234,0.0,0.0,0.0,86.39999389648438,0.015949349850416183
498270,51.428535,-0.013175,Bromley Road junction with southend Road,2010-06-19 17:46:00+00:00,Slight,Lewisham,13.057499885559082,61.85381317138672,0.0,0.0,0.0,100.0,0.18173259496688843
498271,51.440556,-0.059707,London Road 50 metres west of junction with Honor Oak Road,2010-06-22 17:20:00+00:00,Serious,Lewisham,23.441499710083008,42.6942024230957,0.0,0.0,0.0,11.40000057220459,0.32840296626091003
498272,51.453878,-0.006894,Knowles Hill Crescent 95M. north of junction with Ennersdale Road.,2010-06-06 19:48:00+00:00,Slight,Lewisham,17.541500091552734,74.18035888671875,0.0,0.0,0.0,26.100000381469727,0.08492966741323471
498273,51.464128,-0.012062,Loampit Vale junction with Molesworth Street,2010-05-21 12:50:00+00:00,Slight,Lewisham,21.234498977661133,59.12165832519531,0.0,0.0,0.0,12.59999942779541,0.407174289226532
498274,51.486656,-0.036145,Grinstead Road junction with Evelyn Street,2010-06-15 06:43:00+00:00,Serious,Lewisham,10.954000473022461,78.46855926513672,0.0,0.0,0.0,51.29999923706055,0.0725170448422432
498275,51.469614,-0.028094,Lewisham Way junction with Friendly Street,2010-05-24 16:30:00+00:00,Slight,Lewisham,25.480499267578125,36.51625442504883,0.0,0.0,0.0,9.600000381469727,0.4317297637462616
498276,51.467371,0.008667,Montpelier Row junction with Wemyss Road,2010-06-15 09:30:00+00:00,Slight,Lewisham,13.465499877929688,60.89081954956055,0.0,0.0,0.0,84.5999984741211,0.19777578115463257
498277,51.451496,-0.014913,Mount Pleasant Road junction with Aldworth Grove,2010-03-01 13:05:00+00:00,Slight,Lewisham,8.026000022888184,54.798213958740234,0.0,0.0,0.0,63.0,0.1987513303756714
498278,51.44577,-0.016601,Brownhill Road 50 metres west junction with Browness Road,2010-06-14 15:23:00+00:00,Slight,Lewisham,17.916000366210938,60.911895751953125,0.0,0.0,0.0,100.0,0.27029794454574585
498279,51.445816,0.012326,St Midreds Road 90M. west of junction with Baring Road.,2010-06-11 19:50:00+00:00,Slight,Lewisham,17.068500518798828,67.78343963623047,0.0,0.0,0.0,45.30000305175781,0.06049589812755585
498280,51.442721,-0.027813,Catford Hill junction with Catford Road.,2010-06-08 23:10:00+00:00,Slight,Lewisham,12.914000511169434,92.72491455078125,0.0,0.0,0.0,44.400001525878906,0.0
498281,51.450183,-0.016985,"Lewisham High Street, 40 metres south of George Lane.",2010-06-14 08:15:00+00:00,Slight,Lewisham,15.332500457763672,75.03406524658203,0.0,0.0,0.0,46.79999923706055,0.21833716332912445
498282,51.460424,-0.011071,Lewisham High Street junction with Barnstable Lane.,2010-06-17 17:30:00+00:00,Slight,Lewisham,19.182498931884766,53.03528594970703,0.0,0.0,0.0,30.600000381469727,0.2754591703414917
498283,51.431972,0.032866,Grove Park Road junction with Charlesfield,2010-06-18 14:32:00+00:00,Slight,Lewisham,17.13599967956543,69.84693908691406,0.0,0.0,0.0,100.0,0.13883718848228455
498284,51.455453,0.011454,Burnt Ash Road junction with Taunton Road,2010-06-25 19:55:00+00:00,Slight,Lewisham,21.67599868774414,62.994136810302734,0.0,0.0,0.0,100.0,0.09151739627122879
498285,51.452604,-0.016593,Lewisham High Street junction with Lewisham Park,2010-06-25 09:04:00+00:00,Slight,Lewisham,20.275999069213867,63.71196746826172,0.0,0.0,0.0,23.69999885559082,0.3424482047557831
498286,51.443171,-0.027794,Stanstead Road junction with Glenwood Road,2010-06-26 19:09:00+00:00,Slight,Lewisham,21.913999557495117,62.03692626953125,0.0,0.0,0.0,12.000000953674316,0.12537100911140442
498287,51.445782,-0.01732,Brownhill Road junction with Plassy Road,2010-06-26 08:40:00+00:00,Slight,Lewisham,19.215999603271484,75.43228912353516,0.0,0.0,0.0,12.0,0.2209368199110031
498288,51.458332,-0.004396,Eastdown Park junction with Wisteria Road.,2010-06-26 13:35:00+00:00,Slight,Lewisham,22.851999282836914,57.799110412597656,0.0,0.0,0.0,97.19999694824219,0.3497391939163208
498289,51.428361,-0.013471,Southend Lane 30M. Sw. of junction with Bromley Road.,2010-06-24 15:30:00+00:00,Slight,Lewisham,22.957500457763672,52.61624526977539,0.0,0.0,0.0,100.0,0.2873593866825104
498290,51.445107,0.001214,Brownhill Road junction with Broadfield Road.,2010-06-26 09:50:00+00:00,Slight,Lewisham,20.644498825073242,70.29347229003906,0.0,0.0,0.0,19.799999237060547,0.3232361674308777
498291,51.480677,-0.022864,Creek Road junction with Deptford Church Street.,2010-06-26 11:15:00+00:00,Slight,Lewisham,22.92799949645996,58.95016860961914,0.0,0.0,0.0,62.69999694824219,0.46522021293640137
498292,51.487673,-0.03783,Evelyn Street junction with Oxestalls Road.,2010-06-20 11:15:00+00:00,Slight,Lewisham,13.316999435424805,58.7841911315918,0.0,0.0,0.0,90.0,0.16481484472751617
498293,51.457764,-0.03465,Brockley Road junction with Whitbread Road.,2010-06-27 23:19:00+00:00,Slight,Lewisham,18.941499710083008,65.3216323852539,0.0,0.0,0.0,0.0,0.04161098599433899
498294,51.44554,0.007421,St Mildreds Road junction with Manor Lane.,2010-06-22 17:48:00+00:00,Slight,Lewisham,23.814001083374023,42.798377990722656,0.0,0.0,0.0,11.40000057220459,0.3312503695487976
498295,51.440186,-0.053679,Waldram Crescent junction with Devonshire Road,2010-06-28 23:15:00+00:00,Slight,Lewisham,18.36050033569336,60.00873947143555,0.10000000149011612,0.10000000149011612,0.0,34.20000076293945,0.05479710176587105
498296,51.460868,-0.010764,Lewisham High Street 50M. south of junction with Albion Way.,2010-06-25 11:15:00+00:00,Slight,Lewisham,22.375999450683594,55.4713249206543,0.0,0.0,0.0,88.19999694824219,0.44831663370132446
498297,51.475192,-0.038941,New Cross Road junction with St James's,2010-06-19 13:40:00+00:00,Slight,Lewisham,14.32800006866455,49.96427536010742,0.0,0.0,0.0,69.9000015258789,0.28890544176101685
498298,51.442383,-0.034447,Ravensbourne Road junction with Stanstead Road,2010-06-30 17:40:00+00:00,Slight,Lewisham,22.79450035095215,50.875553131103516,0.0,0.0,0.0,70.19999694824219,0.32118144631385803
498299,51.442065,-0.031583,Stanstead Road junction with Faversham Road.,2010-06-02 13:35:00+00:00,Slight,Lewisham,18.60099983215332,54.69557189941406,0.0,0.0,0.0,18.299999237060547,0.49216046929359436
498300,51.442238,-0.031144,Stanstead Road junction with Faversham Road.,2010-06-27 06:15:00+00:00,Slight,Lewisham,16.61400032043457,86.57107543945312,0.0,0.0,0.0,0.0,0.0728168934583664
498301,51.466341,-0.020604,Loampit Hill junction with Sunninghill Road.,2010-06-03 20:30:00+00:00,Slight,Lewisham,14.019499778747559,59.365665435791016,0.0,0.0,0.0,0.0,0.06132535636425018
498302,51.427977,-0.012049,Bromley Road 100 metres south east junction with Whitefoot Lane,2010-06-27 01:30:00+00:00,Slight,Lewisham,15.064000129699707,87.84413146972656,0.0,0.0,0.0,0.0,0.0
498303,51.448837,-0.017188,Rushey Green junction with Rosenthal Road.,2010-06-25 12:10:00+00:00,Slight,Lewisham,22.715999603271484,53.948448181152344,0.0,0.0,0.0,100.0,0.34169769287109375
498304,51.426517,-0.053685,Silverdale Road junction with Sydenham Road,2010-06-22 15:34:00+00:00,Slight,Lewisham,23.934499740600586,42.26470184326172,0.0,0.0,0.0,31.200000762939453,0.46787914633750916
498305,51.451516,-0.016064,Mount Pleasant Road 60 metres east of J/S Lewisham High Street,2010-06-30 19:35:00+00:00,Slight,Lewisham,21.13249969482422,57.75753402709961,0.0,0.0,0.0,30.000001907348633,0.13984781503677368
498306,51.446265,-0.019314,Rushey Green junction with Brownhill Road,2010-06-12 12:30:00+00:00,Slight,Lewisham,16.952999114990234,59.873172760009766,0.0,0.0,0.0,100.0,0.306710809469223
498307,51.439907,0.000267,Minard Road junction with Dowanhill Road,2010-07-05 09:02:00+00:00,Slight,Lewisham,17.575000762939453,69.24459075927734,0.0,0.0,0.0,98.4000015258789,0.15421095490455627
498308,51.459271,-0.012014,Lewisham High Street junction with Molesworth Street,2010-07-03 13:53:00+00:00,Slight,Lewisham,23.50200080871582,39.403778076171875,0.0,0.0,0.0,39.29999923706055,0.5581652522087097
498309,51.445049,-0.000658,Brownhill Road 35 metres east junction with Ardgowan Road,2010-06-30 18:03:00+00:00,Slight,Lewisham,21.7814998626709,56.2362174987793,0.0,0.0,0.0,46.20000076293945,0.23279008269309998
498310,51.424414,-0.014073,Beckenham Hill Road junction with Blacklands Road,2010-07-02 19:00:00+00:00,Slight,Lewisham,22.437999725341797,63.77531433105469,0.0,0.0,0.0,22.799999237060547,0.11434923857450485
498311,51.434889,0.020191,Baring Road junction with Sandstone Road,2010-07-02 16:18:00+00:00,Slight,Lewisham,23.838499069213867,62.86945343017578,0.0,0.0,0.0,30.600000381469727,0.3788639008998871
498312,51.44913,-0.002639,Hither Green Lane junction with Duncrievie Road,2010-07-03 21:40:00+00:00,Slight,Lewisham,18.681499481201172,54.71625900268555,0.0,0.0,0.0,8.399999618530273,0.06820163875818253
498313,51.446159,-0.050547,Devonshire Road 35 metres south west of Dunoon Road,2010-07-04 20:14:00+00:00,Slight,Lewisham,18.58249855041504,71.28042602539062,0.0,0.0,0.0,80.0999984741211,0.08173426240682602
498314,51.462085,-0.008264,Lee High Road junction with Marischal Road.,2010-06-30 13:40:00+00:00,Serious,Lewisham,23.652000427246094,47.38479232788086,0.0,0.0,0.0,88.80000305175781,0.4993380308151245
498315,51.434797,0.020331,Baring Road junction with Sandstone Road,2010-07-02 07:45:00+00:00,Slight,Lewisham,19.588499069213867,73.33753204345703,0.0,0.0,0.0,32.10000228881836,0.1676913946866989
498316,51.428535,-0.013175,Bromley Road junction with southend Lane,2010-07-05 00:43:00+00:00,Slight,Lewisham,17.157499313354492,84.1456069946289,0.0,0.0,0.0,56.69999694824219,0.016760624945163727
498317,51.465423,-0.037143,Endwell Road 36 metres west of Brockley Cross,2010-07-07 13:20:00+00:00,Slight,Lewisham,22.017499923706055,65.9749755859375,0.5,0.5,0.0,100.0,0.35283952951431274
498318,51.484997,-0.033767,Evelyn Street 120 metres south east of Blackhorse Road,2010-07-07 19:33:00+00:00,Serious,Lewisham,20.054000854492188,70.40801239013672,0.0,0.0,0.0,13.5,0.11753401905298233
498319,51.47479,-0.02571,Deptford Broadway 21 metres east of Deptford High Street,2010-07-09 18:40:00+00:00,Slight,Lewisham,27.021501541137695,44.691688537597656,0.0,0.0,0.0,10.5,0.2688603103160858
498320,51.473355,-0.052844,Pomeroy Street 46 metres north of Queen's Road,2010-07-12 09:47:00+00:00,Serious,Lewisham,18.410499572753906,65.2071533203125,0.0,0.0,0.0,94.5,0.15476644039154053
498321,51.457141,-0.013661,Lewisham High Street 24 metres north of Longbridge Way,2010-07-09 09:35:00+00:00,Slight,Lewisham,21.195499420166016,65.3783950805664,0.0,0.0,0.0,54.30000305175781,0.30251550674438477
498322,51.432818,0.009885,Northover 50 metres south of Whitefoot Terrace,2010-07-10 18:10:00+00:00,Slight,Lewisham,23.097000122070312,55.83272171020508,0.0,0.0,0.0,1.2000000476837158,0.25086915493011475
498323,51.430466,0.021146,Baring Road junction with Downham Way,2010-07-12 15:43:00+00:00,Slight,Lewisham,21.28849983215332,48.170875549316406,0.0,0.0,0.0,100.0,0.26304611563682556
498324,51.432241,-0.057182,Sydenham Park junction with Whittell Gardens,2010-06-19 15:20:00+00:00,Slight,Lewisham,13.552000045776367,53.938716888427734,0.0,0.0,0.0,72.0,0.21461771428585052
498325,51.445024,-0.009726,Brownhill Road 49 metres west of St Fillans Road,2010-07-03 09:45:00+00:00,Slight,Lewisham,19.04450035095215,61.99015426635742,0.0,0.0,0.0,24.899999618530273,0.3259470760822296
500963,51.457026,-0.189853,Fairfield Street junction with Wandsworth High Street,2010-01-27 18:15:00+00:00,Slight,Wandsworth,4.328000068664551,87.76720428466797,0.0,0.0,0.0,100.0,0.008268533274531364
500964,51.430352,-0.174652,Garratt Lane junction with Fairlight Road,2010-01-20 15:12:00+00:00,Slight,Wandsworth,2.077500104904175,95.11824035644531,0.30000001192092896,0.30000001192092896,0.0,100.0,0.02105540782213211
500965,51.469924,-0.169185,Candahar Road junction with Cabul Road,2010-02-06 12:20:00+00:00,Slight,Wandsworth,7.260499954223633,85.6214599609375,0.0,0.0,0.0,90.0,0.07574183493852615
500966,51.440949,-0.196964,Merton Road junction with Penwith Road,2010-02-07 01:25:00+00:00,Slight,Wandsworth,4.210000038146973,96.55028533935547,0.0,0.0,0.0,88.19999694824219,0.0
500967,51.458547,-0.166186,Northcote Road junction with Mallinson Road,2010-02-08 11:30:00+00:00,Slight,Wandsworth,2.4214999675750732,84.4771957397461,0.10000000149011612,0.10000000149011612,0.0,100.0,0.046136606484651566
500968,51.464628,-0.181346,York Road junction with Mendip Road,2010-02-06 12:15:00+00:00,Slight,Wandsworth,7.241000175476074,85.61937713623047,0.0,0.0,0.0,90.0,0.07568193972110748
500969,51.443747,-0.239016,Alton Road 52 metres north of junction with Kingston Road,2010-02-02 18:30:00+00:00,Slight,Wandsworth,6.617000102996826,90.14851379394531,0.0,0.0,0.0,94.79999542236328,0.006193613633513451
500970,51.462067,-0.172811,St John's Hill 57 metres north east of junction with Plough Road,2010-02-03 04:35:00+00:00,Serious,Wandsworth,2.7260000705718994,95.82413482666016,0.0,0.0,0.0,100.0,0.0
500971,51.432877,-0.180881,Garrat Lane junction with Wimbledon Road,2010-02-09 13:25:00+00:00,Slight,Wandsworth,4.247000217437744,65.72320556640625,0.0,0.0,0.0,77.39999389648438,0.09605035930871964
500972,51.424055,-0.162964,Mitcham Road junction with Bickersteth Road,2010-02-08 07:30:00+00:00,Slight,Wandsworth,1.2014999389648438,94.39948272705078,0.0,0.0,0.0,100.0,0.0
500973,51.458357,-0.218014,Putney Hill junction with Cambalt Road,2010-01-28 09:15:00+00:00,Slight,Wandsworth,2.6064999103546143,93.12026977539062,0.0,0.0,0.0,68.70000457763672,0.012393394485116005
500974,51.452343,-0.230626,Putney Heath junction with Tildesley Road,2010-02-01 07:10:00+00:00,Serious,Wandsworth,-1.0320000648498535,88.55845642089844,0.0,0.0,0.0,12.59999942779541,0.002467627637088299
500975,51.463408,-0.183842,York Road 35 metres south west of junction with Petergate,2010-02-13 14:39:00+00:00,Slight,Wandsworth,2.6670000553131104,79.73950958251953,0.10000000149011612,0.10000000149011612,0.0,100.0,0.04558837041258812
500976,51.430612,-0.139683,Tooting Bec Road junction with Aldrington Road,2010-02-08 10:30:00+00:00,Slight,Wandsworth,1.8755000829696655,87.85396575927734,0.0,0.0,0.0,100.0,0.03101346828043461
500977,51.427836,-0.15749,Okeburn Road junction with Lessingham Avenue,2010-02-15 23:13:00+00:00,Slight,Wandsworth,2.4105000495910645,93.44390869140625,0.0,0.0,0.0,61.79999923706055,0.0
500978,51.456927,-0.189281,East Hill 35 metres north east junction with St Ann's Hill,2010-01-31 11:00:00+00:00,Slight,Wandsworth,1.5779999494552612,76.70156860351562,0.0,0.0,0.0,55.5,0.06757186353206635
500979,51.4235,-0.161979,Mitcham Road junction with Avran Road,2010-02-16 16:15:00+00:00,Slight,Wandsworth,4.3580002784729,94.8712387084961,0.4000000059604645,0.4000000059604645,0.0,100.0,0.021262260153889656
500980,51.442004,-0.166417,Trinity Road junction with Broderick Road,2010-01-18 08:20:00+00:00,Slight,Wandsworth,3.767000198364258,97.90991973876953,0.0,0.0,0.0,100.0,0.0
500981,51.463929,-0.18267,York Road Opp junction with Usk Road,2010-01-31 14:40:00+00:00,Slight,Wandsworth,3.6605000495910645,65.3486557006836,0.0,0.0,0.0,76.19999694824219,0.08663695305585861
500982,51.46196,-0.206645,Putney Bridge Road 30 metres south east of junction with Brandlehow Road,2010-02-15 10:15:00+00:00,Slight,Wandsworth,0.5715000033378601,82.72154998779297,0.0,0.0,0.0,100.0,0.03591424971818924
500983,51.476341,-0.148336,Battersea Park Road junction with Queenstown Road,2010-02-05 18:30:00+00:00,Slight,Wandsworth,5.810499668121338,92.96582794189453,0.0,0.0,0.0,6.599999904632568,0.0
500984,51.457935,-0.161604,Leathwaite Road junction with Wakehurst Road,2010-02-01 10:00:00+00:00,Slight,Wandsworth,1.3869999647140503,79.8420639038086,0.0,0.0,0.0,1.7999999523162842,0.049245093017816544
500985,51.449638,-0.160066,Nightingale Lane junction with Rusham Road,2010-02-03 19:45:00+00:00,Slight,Wandsworth,6.001500129699707,96.26451873779297,0.699999988079071,0.699999988079071,0.0,100.0,0.0
500986,51.453846,-0.211137,West Hill Opp junction with Sutherland Grove,2010-01-16 10:50:00+00:00,Slight,Wandsworth,4.928500175476074,89.38764953613281,0.30000001192092896,0.30000001192092896,0.0,100.0,0.02641446143388748
500987,51.422228,-0.144051,Mitcham Lane junction with Moyser Road,2010-02-12 20:30:00+00:00,Slight,Wandsworth,1.0885000228881836,84.94041442871094,0.0,0.0,0.0,50.099998474121094,0.00478232791647315
500988,51.440215,-0.155553,Balham High Road junction with Marius Road,2010-02-05 17:10:00+00:00,Slight,Wandsworth,6.912499904632568,88.00399780273438,0.0,0.0,0.0,26.399999618530273,0.01401986088603735
500989,51.452321,-0.147724,Balham Hill junction with Hazelbourne Road,2010-02-17 08:20:00+00:00,Slight,Wandsworth,1.0285000801086426,96.11360168457031,0.0,0.0,0.0,93.0,0.008670264855027199
500990,51.467769,-0.221967,Lower Richmond Road junction with Rotherwood Road,2010-02-08 14:30:00+00:00,Serious,Wandsworth,2.5280001163482666,84.79601287841797,0.10000000149011612,0.10000000149011612,0.0,100.0,0.048545487225055695
500991,51.46386,-0.166692,Lavender Hill 30 metres west junction with Beauchamp Road,2010-01-31 02:45:00+00:00,Serious,Wandsworth,-3.3285000324249268,84.74510192871094,0.0,0.0,0.0,0.0,0.0020975666120648384
500992,51.461011,-0.162776,Battersea Rise junction with Lavender Walk,2010-02-03 17:45:00+00:00,Slight,Wandsworth,3.30649995803833,92.16831970214844,0.0,0.0,0.0,100.0,0.015786441043019295
500993,51.461723,-0.185349,Trinity Road 55 metres south east of junction with Swandon Way,2010-02-10 09:05:00+00:00,Slight,Wandsworth,0.8539999723434448,77.7239990234375,0.0,0.0,0.0,27.0,0.03704577311873436
500994,51.428002,-0.168128,Garratt Lane junction with Mitcham Lane/ Tooting High Street,2010-02-13 02:00:00+00:00,Serious,Wandsworth,0.8644999861717224,89.37557983398438,0.0,0.0,0.0,76.5,0.002681553829461336
500995,51.465594,-0.179868,York Road 15 metres north east junction with Hope Street,2010-01-26 14:45:00+00:00,Slight,Wandsworth,2.197499990463257,65.50049591064453,0.0,0.0,0.0,79.19999694824219,0.08059360086917877
500996,51.443741,-0.168218,Burntwood Lane junction with Trinity Road,2010-02-13 19:40:00+00:00,Slight,Wandsworth,1.397499918937683,93.39118957519531,0.0,0.0,0.0,51.599998474121094,0.0
500997,51.44885,-0.172907,Trinity Road junction with Magdalen Road,2010-02-09 08:00:00+00:00,Slight,Wandsworth,0.5669999718666077,78.25633239746094,0.0,0.0,0.0,60.29999923706055,0.02894798293709755
500998,51.462202,-0.216569,Putney High Street junction with Chelverton Road,2010-02-16 08:15:00+00:00,Slight,Wandsworth,3.058500051498413,96.86172485351562,0.5,0.5,0.0,100.0,0.010013011284172535
500999,51.448725,-0.223282,Tibbet's Ride junction with Tibbet's Corner Roundabout,2010-02-09 17:15:00+00:00,Slight,Wandsworth,2.7804999351501465,67.86250305175781,0.0,0.0,0.0,21.599998474121094,0.03830892592668533
501000,51.435607,-0.159911,Upper Tooting Road junction with Trinity Road,2010-02-19 07:40:00+00:00,Slight,Wandsworth,0.18649999797344208,94.01061248779297,0.0,0.0,0.0,66.0,0.0
501001,51.460077,-0.177784,St John's Hill junction with Harbut Road,2010-02-19 00:25:00+00:00,Slight,Wandsworth,1.8194999694824219,97.52693176269531,0.0,0.0,0.0,91.80000305175781,0.0
501002,51.450238,-0.216315,Beaumont Road junction with Castlecombe Drive,2010-02-07 13:45:00+00:00,Slight,Wandsworth,5.4135003089904785,68.67394256591797,0.0,0.0,0.0,83.69999694824219,0.08587915450334549
501003,51.461474,-0.169379,Comyn Road junction with Eckstein Road,2010-02-23 17:59:00+00:00,Serious,Wandsworth,2.2955000400543213,96.84246826171875,0.30000001192092896,0.30000001192092896,0.0,100.0,0.013059664517641068
501004,51.429375,-0.158147,Franciscan Road junction with Derinton Road,2010-02-23 11:30:00+00:00,Slight,Wandsworth,3.6410000324249268,78.451904296875,0.0,0.0,0.0,100.0,0.06067247316241264
501005,51.44112,-0.243722,Roehampton Vale/ Kingston Road junction with Norstead Place,2010-02-23 18:41:00+00:00,Slight,Wandsworth,2.557999849319458,97.54161071777344,0.10000000149011612,0.10000000149011612,0.0,100.0,0.01092884223908186
501006,51.419867,-0.148318,Southcroft Road 96 metres north west of junction with Mitcham Lane,2010-02-09 15:50:00+00:00,Slight,Wandsworth,4.429500102996826,63.390586853027344,0.0,0.0,0.0,35.400001525878906,0.09312817454338074
501007,51.47056,-0.146698,Silverthorne Road junction with Dickens Street,2010-02-23 19:12:00+00:00,Slight,Wandsworth,2.373500108718872,97.53795623779297,0.0,0.0,0.0,100.0,0.0
501008,51.464429,-0.215186,Putney High Street junction with Felsham Road,2010-02-24 06:50:00+00:00,Slight,Wandsworth,4.677999973297119,94.21985626220703,0.0,0.0,0.0,54.900001525878906,0.0
501009,51.437552,-0.152063,Ritherdon Road 100 metres west junction with Cloudesdale Road,2010-02-25 21:50:00+00:00,Slight,Wandsworth,8.48650074005127,91.84593963623047,0.0,0.0,0.0,100.0,0.0034440280869603157
501010,51.444138,-0.235116,Kingston Road 50 metres south west junction with Roehampton Lane,2010-02-17 20:35:00+00:00,Slight,Wandsworth,0.2370000034570694,91.6417007446289,0.0,0.0,0.0,1.8000000715255737,0.0
501011,51.470055,-0.171772,York Road junction with Falcon Road,2010-01-22 06:45:00+00:00,Slight,Wandsworth,6.310499668121338,95.94102478027344,0.20000000298023224,0.20000000298023224,0.0,100.0,0.0
501012,51.452617,-0.248894,Danebury Avenue junction with Minstead Gardens,2010-02-27 17:40:00+00:00,Slight,Wandsworth,8.25,85.13618469238281,0.0,0.0,0.0,95.4000015258789,0.03759970888495445
501013,51.441814,-0.154337,Balham High Road junction with Balham Park Road.,2010-03-01 07:29:00+00:00,Slight,Wandsworth,-0.39399999380111694,92.61450958251953,0.0,0.0,0.0,0.0,0.006566214375197887
501014,51.458293,-0.190379,Fairfield Street junction with Tonsley Place,2010-02-15 14:00:00+00:00,Slight,Wandsworth,2.060500144958496,78.77952575683594,0.0,0.0,0.0,100.0,0.04781576618552208
501015,51.458299,-0.179151,North Side Wandsworth Common junction with Marcilly Road,2010-02-07 12:10:00+00:00,Slight,Wandsworth,5.199999809265137,72.98054504394531,0.0,0.0,0.0,88.19999694824219,0.07141496241092682
501016,51.457591,-0.185656,East Hill junction with Geraldine Road,2010-03-02 07:15:00+00:00,Serious,Wandsworth,-0.3369999825954437,93.98550415039062,0.0,0.0,0.0,21.599998474121094,0.008307292126119137
501017,51.424104,-0.17188,Tooting High Street junction with Trevelyan Road,2010-03-02 18:40:00+00:00,Serious,Wandsworth,5.771000385284424,64.64060974121094,0.0,0.0,0.0,36.29999923706055,0.026860203593969345
501018,51.454021,-0.210842,West Hill junction with Sutherland Grove.,2010-03-02 08:05:00+00:00,Slight,Wandsworth,0.37849998474121094,94.01979064941406,0.0,0.0,0.0,21.599998474121094,0.010602998547255993
501019,51.429375,-0.158147,Franciscan Road junction with Derinton Road,2010-02-18 19:10:00+00:00,Slight,Wandsworth,3.940999984741211,92.86261749267578,0.20000000298023224,0.20000000298023224,0.0,65.4000015258789,0.0
501020,51.421055,-0.160927,Mitcham Road junction with Glasford Street.,2010-03-03 10:53:00+00:00,Slight,Wandsworth,3.944999933242798,71.1706771850586,0.0,0.0,0.0,100.0,0.08416882902383804
501021,51.428355,-0.167682,Tooting High Street 50 metres north east junction with Mitcham Road,2010-02-27 17:10:00+00:00,Serious,Wandsworth,8.321000099182129,85.14395904541016,0.0,0.0,0.0,95.4000015258789,0.03753507882356644
